fy,WorkSheetName,SubCode,subcode_label,source_file
2020-21,TAC18 Receivables,REC0110,Interest receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0120,Finance lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0130,PDC dividend receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0140,VAT receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0150,Corporation and other taxes receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0155,Clinician pension tax provision reimbursement funding from NHSE,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0160,Other receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0165,NHS charitable funds: receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0170,Total current receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0171,Contract receivables (IFRS 15): invoiced,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0172,Contract receivables (IFRS 15): not yet invoiced / non-invoiced,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0175,Contract assets (IFRS 15),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0190,Capital receivables (including accrued capital related income),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0209,Allowance for impaired contract receivables / assets,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0210,Allowance for impaired other receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0220,Deposits and advances,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0230,Prepayments (revenue) [non-PFI],2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0240,Prepayments (capital) [non-PFI],2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0250,PFI prepayments - capital contributions,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0260,PFI lifecycle prepayments (revenue),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0270,PFI lifecycle prepayments (capital),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0280,Interest receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0290,Finance lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0300,VAT receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0310,Corporation and other taxes receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0315,Clinician pension tax provision reimbursement funding from NHSE,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0320,Other receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0325,NHS charitable funds: receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0330,Total non-current receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0335,Total receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0340,Current,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0350,Non-current,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0590,Other assets,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0600,Short term PFI receivable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0610,Total other current assets,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0620,Net defined benefit pension scheme asset,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0630,Other assets,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0640,Total other non-current assets,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0650,Gross land lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0660,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0670,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0680,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0690,Unearned interest income,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0700,Allowance for uncollectable lease payments,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0710,Net land lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0720,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0730,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0740,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0750,Gross buildings lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0760,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0770,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0780,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0790,Unearned interest income,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0800,Allowance for uncollectable lease payments,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0810,Net buildings lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0820,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0830,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0840,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0850,Gross other lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0860,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0870,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0880,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0890,Unearned interest income,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0900,Allowance for uncollectable lease payments,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0910,Net other lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0920,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0930,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0940,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0950,Total net lease receivables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0960,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0970,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC18 Receivables,REC0980,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0010,At 1 April,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0020,Prior period adjustments,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0030,At 1 April (restated),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0040,At start of period for new FTs,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0050,Transfers by absorption,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0060,Net change in year,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0070,Transfers to FT upon authorisation,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0080,At 31 March,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0090,Cash at commercial banks and in hand,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0100,Cash with the Government Banking Service,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0110,Deposits with the National Loan Fund,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0120,Other current investments,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0130,Total cash and cash equivalents as in SoFP,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0140,Bank overdrafts (GBS and commercial banks),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0150,Drawdown in committed facility (non-DHSC),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC19 CCE,CCE0160,Total cash and cash equivalents as in SoCF,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0010,Trade payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0020,Capital payables (including capital accruals),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0030,Accruals (revenue costs only),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0035,Annual leave accrual,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0040,Receipts in advance (including payments on account),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0041,PFI lifecycle replacement received in advance,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0050,Social security costs,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0060,VAT payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0070,Other taxes payable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0080,PDC dividend payable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0110,Other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0115,NHS charitable funds: trade and other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0120,Total current trade and other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0130,Trade payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0140,Capital payables (including capital accruals),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0150,Accruals (revenue costs only),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0160,Receipts in advance (including payments on account),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0161,PFI lifecycle replacement received in advance,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0170,VAT payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0180,Other taxes payable,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0190,Other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0195,NHS charitable funds: trade and other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0200,Total non-current trade and other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0205,Total trade and other payables,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0210,Current,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0220,Non-current,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0340,Deferred income: contract liability (IFRS 15),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0345,Deferred grants,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0350,PFI: deferred income / credits,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0360,Lease incentives,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0362,Deferred income: other (non-IFRS 15),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0365,NHS charitable funds: other liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0370,Total other current liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0380,Deferred income: contract liability (IFRS 15),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0385,Deferred grants,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0390,PFI: deferred income / credits,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0400,Lease incentives,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0405,Deferred income: other (non-IFRS 15),2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0410,Net defined benefit pension scheme liability,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0415,NHS charitable funds: other liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0420,Total other non-current liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0425,Total other liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0430,Derivatives and embedded derivatives held at 'fair value through income and expenditure',2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0440,Other financial liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0450,Total,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0460,Derivatives and embedded derivatives held at 'fair value through income and expenditure',2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0470,Other financial liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC20 Payables,PAY0480,Total,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0010,NHS charitable funds: bank overdraft,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0020,NHS charitable funds: other current borrowings,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0030,NHS charitable funds: other non-current borrowings,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0040,Gross land lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0050,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0060,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0070,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0080,Finance charges allocated to future periods,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0090,Net land lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0100,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0110,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0120,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0130,Gross buildings lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0140,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0150,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0160,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0170,Finance charges allocated to future periods,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0180,Net buildings lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0190,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0200,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0210,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0220,Gross other lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0230,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0240,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0250,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0260,Finance charges allocated to future periods,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0270,Net other lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0280,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0290,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0300,- later than five years.,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0301,Total gross lease liabilities,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0302,- not later than one year;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
2020-21,TAC21 Borrowings,BOR0303,- later than one year and not later than five years;,2020-21-NHS-Provider-TAC-Illustrative-file.xlsx
